service_id,date,exception_type
2.29.4865,20181013,1
2.29.4865,20181020,1
2.29.4865,20181027,1
2.29.4865,20181103,1
2.29.4865,20181110,1
2.29.4865,20181117,1
2.29.4865,20181124,1
2.29.4865,20181201,1
2.29.4865,20181215,1
2.29.4865,20181222,1
2.29.4865,20181229,1
2.29.4899,20181002,1
2.29.4899,20181003,1
2.29.4899,20181004,1
2.29.4899,20181005,1
2.29.4899,20181008,1
2.29.4899,20181009,1
2.29.4899,20181010,1
2.29.4899,20181011,1
2.29.4899,20181015,1
2.29.4899,20181016,1
2.29.4899,20181017,1
2.29.4899,20181018,1
2.29.4899,20181019,1
2.29.4899,20181022,1
2.29.4899,20181023,1
2.29.4899,20181024,1
2.29.4899,20181025,1
2.29.4899,20181026,1
2.29.4899,20181029,1
2.29.4899,20181030,1
2.29.4899,20181031,1
2.29.4899,20181102,1
2.29.4899,20181105,1
2.29.4899,20181106,1
2.29.4899,20181107,1
2.29.4899,20181108,1
2.29.4899,20181109,1
2.29.4899,20181112,1
2.29.4899,20181113,1
2.29.4899,20181114,1
2.29.4899,20181115,1
2.29.4899,20181116,1
2.29.4899,20181119,1
2.29.4899,20181120,1
2.29.4899,20181121,1
2.29.4899,20181122,1
2.29.4899,20181123,1
2.29.4899,20181126,1
2.29.4899,20181127,1
2.29.4899,20181128,1
2.29.4899,20181129,1
2.29.4899,20181130,1
2.29.4899,20181203,1
2.29.4899,20181204,1
2.29.4899,20181205,1
2.29.4899,20181207,1
2.29.4899,20181210,1
2.29.4899,20181211,1
2.29.4899,20181212,1
2.29.4899,20181213,1
2.29.4899,20181214,1
2.29.4899,20181217,1
2.29.4899,20181218,1
2.29.4899,20181219,1
2.29.4899,20181220,1
2.29.4899,20181221,1
2.29.4899,20181224,1
2.29.4899,20181227,1
2.29.4899,20181228,1
2.29.4899,20181231,1
2.617.3154,20181007,1
2.617.3154,20181012,1
2.617.3154,20181014,1
2.617.3154,20181021,1
2.617.3154,20181028,1
2.617.3154,20181101,1
2.617.3154,20181104,1
2.617.3154,20181111,1
2.617.3154,20181118,1
2.617.3154,20181125,1
2.617.3154,20181202,1
2.617.3154,20181206,1
2.617.3154,20181208,1
2.617.3154,20181209,1
2.617.3154,20181216,1
2.617.3154,20181223,1
2.617.3154,20181225,1
2.617.3154,20181226,1
2.617.3154,20181230,1
2.617.4088,20181006,1
2.617.4088,20181013,1
2.617.4088,20181020,1
2.617.4088,20181027,1
2.617.4088,20181103,1
2.617.4088,20181110,1
2.617.4088,20181117,1
2.617.4088,20181124,1
2.617.4088,20181201,1
2.617.4088,20181215,1
2.617.4088,20181222,1
2.617.4088,20181229,1
2.617.4918,20181002,1
2.617.4918,20181003,1
2.617.4918,20181004,1
2.617.4918,20181005,1
2.617.4918,20181008,1
2.617.4918,20181009,1
2.617.4918,20181010,1
2.617.4918,20181011,1
2.617.4918,20181015,1
2.617.4918,20181016,1
2.617.4918,20181017,1
2.617.4918,20181018,1
2.617.4918,20181019,1
2.617.4918,20181022,1
2.617.4918,20181023,1
2.617.4918,20181024,1
2.617.4918,20181025,1
2.617.4918,20181026,1
2.617.4918,20181029,1
2.617.4918,20181030,1
2.617.4918,20181031,1
2.617.4918,20181102,1
2.617.4918,20181105,1
2.617.4918,20181106,1
2.617.4918,20181107,1
2.617.4918,20181108,1
2.617.4918,20181109,1
2.617.4918,20181112,1
2.617.4918,20181113,1
2.617.4918,20181114,1
2.617.4918,20181115,1
2.617.4918,20181116,1
2.617.4918,20181119,1
2.617.4918,20181120,1
2.617.4918,20181121,1
2.617.4918,20181122,1
2.617.4918,20181123,1
2.617.4918,20181126,1
2.617.4918,20181127,1
2.617.4918,20181128,1
2.617.4918,20181129,1
2.617.4918,20181130,1
2.617.4918,20181203,1
2.617.4918,20181204,1
2.617.4918,20181205,1
2.617.4918,20181207,1
2.617.4918,20181210,1
2.617.4918,20181211,1
2.617.4918,20181212,1
2.617.4918,20181213,1
2.617.4918,20181214,1
2.617.4918,20181217,1
2.617.4918,20181218,1
2.617.4918,20181219,1
2.617.4918,20181220,1
2.617.4918,20181221,1
2.617.4918,20181224,1
2.617.4918,20181227,1
2.617.4918,20181228,1
2.617.4918,20181231,1
2.418.4963,20181002,1
2.418.4963,20181003,1
2.418.4963,20181004,1
2.418.4963,20181005,1
2.418.4963,20181008,1
2.418.4963,20181009,1
2.418.4963,20181010,1
2.418.4963,20181011,1
2.418.4963,20181015,1
2.418.4963,20181016,1
2.418.4963,20181017,1
2.418.4963,20181018,1
2.418.4963,20181019,1
2.418.4963,20181022,1
2.418.4963,20181023,1
2.418.4963,20181024,1
2.418.4963,20181025,1
2.418.4963,20181026,1
2.418.4963,20181029,1
2.418.4963,20181030,1
2.418.4963,20181031,1
2.418.4963,20181102,1
2.418.4963,20181105,1
2.418.4963,20181106,1
2.418.4963,20181107,1
2.418.4963,20181108,1
2.418.4963,20181109,1
2.418.4963,20181112,1
2.418.4963,20181113,1
2.418.4963,20181114,1
2.418.4963,20181115,1
2.418.4963,20181116,1
2.418.4963,20181119,1
2.418.4963,20181120,1
2.418.4963,20181121,1
2.418.4963,20181122,1
2.418.4963,20181123,1
2.418.4963,20181126,1
2.418.4963,20181127,1
2.418.4963,20181128,1
2.418.4963,20181129,1
2.418.4963,20181130,1
2.418.4963,20181203,1
2.418.4963,20181204,1
2.418.4963,20181205,1
2.418.4963,20181207,1
2.418.4963,20181210,1
2.418.4963,20181211,1
2.418.4963,20181212,1
2.418.4963,20181213,1
2.418.4963,20181214,1
2.418.4963,20181217,1
2.418.4963,20181218,1
2.418.4963,20181219,1
2.418.4963,20181220,1
2.418.4963,20181221,1
2.418.4963,20181224,1
2.418.4963,20181227,1
2.418.4963,20181228,1
2.418.4963,20181231,1
2.418.4964,20181006,1
2.418.4964,20181013,1
2.418.4964,20181020,1
2.418.4964,20181027,1
2.418.4964,20181103,1
2.418.4964,20181110,1
2.418.4964,20181117,1
2.418.4964,20181124,1
2.418.4964,20181201,1
2.418.4964,20181215,1
2.418.4964,20181222,1
2.418.4964,20181229,1
2.418.4965,20181007,1
2.418.4965,20181012,1
2.418.4965,20181014,1
2.418.4965,20181021,1
2.418.4965,20181028,1
2.418.4965,20181101,1
2.418.4965,20181104,1
2.418.4965,20181111,1
2.418.4965,20181118,1
2.418.4965,20181125,1
2.418.4965,20181202,1
2.418.4965,20181206,1
2.418.4965,20181208,1
2.418.4965,20181209,1
2.418.4965,20181216,1
2.418.4965,20181223,1
2.418.4965,20181225,1
2.418.4965,20181226,1
2.418.4965,20181230,1
2.702.4107,20181006,1
2.702.4107,20181013,1
2.702.4107,20181020,1
2.702.4107,20181027,1
2.702.4107,20181103,1
2.702.4107,20181110,1
2.702.4107,20181117,1
2.702.4107,20181124,1
2.702.4107,20181201,1
2.702.4107,20181215,1
2.702.4107,20181222,1
2.702.4107,20181229,1
2.702.4108,20181007,1
2.702.4108,20181012,1
2.702.4108,20181014,1
2.702.4108,20181021,1
2.702.4108,20181028,1
2.702.4108,20181101,1
2.702.4108,20181104,1
2.702.4108,20181111,1
2.702.4108,20181118,1
2.702.4108,20181125,1
2.702.4108,20181202,1
2.702.4108,20181206,1
2.702.4108,20181208,1
2.702.4108,20181209,1
2.702.4108,20181216,1
2.702.4108,20181223,1
2.702.4108,20181225,1
2.702.4108,20181226,1
2.702.4108,20181230,1
2.702.4930,20181002,1
2.702.4930,20181003,1
2.702.4930,20181004,1
2.702.4930,20181008,1
2.702.4930,20181009,1
2.702.4930,20181010,1
2.702.4930,20181011,1
2.702.4930,20181015,1
2.702.4930,20181016,1
2.702.4930,20181017,1
2.702.4930,20181018,1
2.702.4930,20181019,1
2.702.4930,20181022,1
2.702.4930,20181023,1
2.702.4930,20181024,1
2.702.4930,20181025,1
2.702.4930,20181026,1
2.702.4930,20181029,1
2.702.4930,20181030,1
2.702.4930,20181031,1
2.702.4930,20181102,1
2.702.4930,20181105,1
2.702.4930,20181106,1
2.702.4930,20181107,1
2.702.4930,20181108,1
2.702.4930,20181109,1
2.702.4930,20181112,1
2.702.4930,20181113,1
2.702.4930,20181114,1
2.702.4930,20181115,1
2.702.4930,20181116,1
2.702.4930,20181119,1
2.702.4930,20181120,1
2.702.4930,20181121,1
2.702.4930,20181122,1
2.702.4930,20181123,1
2.702.4930,20181126,1
2.702.4930,20181127,1
2.702.4930,20181128,1
2.702.4930,20181129,1
2.702.4930,20181130,1
2.702.4930,20181203,1
2.702.4930,20181204,1
2.702.4930,20181205,1
2.702.4930,20181207,1
2.702.4930,20181210,1
2.702.4930,20181211,1
2.702.4930,20181212,1
2.702.4930,20181213,1
2.702.4930,20181214,1
2.702.4930,20181217,1
2.702.4930,20181218,1
2.702.4930,20181219,1
2.702.4930,20181220,1
2.702.4930,20181221,1
2.702.4930,20181224,1
2.702.4930,20181227,1
2.702.4930,20181228,1
2.702.4930,20181231,1
2.702.4947,20181005,1
2.19.3605,20181006,1
2.19.3605,20181013,1
2.19.3605,20181020,1
2.19.3605,20181027,1
2.19.3605,20181103,1
2.19.3605,20181110,1
2.19.3605,20181117,1
2.19.3605,20181124,1
2.19.3605,20181201,1
2.19.3605,20181215,1
2.19.3605,20181222,1
2.19.3605,20181229,1
2.19.3920,20181007,1
2.19.3920,20181012,1
2.19.3920,20181014,1
2.19.3920,20181021,1
2.19.3920,20181028,1
2.19.3920,20181101,1
2.19.3920,20181104,1
2.19.3920,20181111,1
2.19.3920,20181118,1
2.19.3920,20181125,1
2.19.3920,20181202,1
2.19.3920,20181206,1
2.19.3920,20181208,1
2.19.3920,20181209,1
2.19.3920,20181216,1
2.19.3920,20181223,1
2.19.3920,20181225,1
2.19.3920,20181226,1
2.19.3920,20181230,1
2.19.4924,20181002,1
2.19.4924,20181003,1
2.19.4924,20181004,1
2.19.4924,20181005,1
2.19.4924,20181008,1
2.19.4924,20181009,1
2.19.4924,20181010,1
2.19.4924,20181011,1
2.19.4924,20181015,1
2.19.4924,20181016,1
2.19.4924,20181017,1
2.19.4924,20181018,1
2.19.4924,20181019,1
2.19.4924,20181022,1
2.19.4924,20181023,1
2.19.4924,20181024,1
2.19.4924,20181025,1
2.19.4924,20181026,1
2.19.4924,20181029,1
2.19.4924,20181030,1
2.19.4924,20181031,1
2.19.4924,20181102,1
2.19.4924,20181105,1
2.19.4924,20181106,1
2.19.4924,20181107,1
2.19.4924,20181108,1
2.19.4924,20181109,1
2.19.4924,20181112,1
2.19.4924,20181113,1
2.19.4924,20181114,1
2.19.4924,20181115,1
2.19.4924,20181116,1
2.19.4924,20181119,1
2.19.4924,20181120,1
2.19.4924,20181121,1
2.19.4924,20181122,1
2.19.4924,20181123,1
2.19.4924,20181126,1
2.19.4924,20181127,1
2.19.4924,20181128,1
2.19.4924,20181129,1
2.19.4924,20181130,1
2.19.4924,20181203,1
2.19.4924,20181204,1
2.19.4924,20181205,1
2.19.4924,20181207,1
2.19.4924,20181210,1
2.19.4924,20181211,1
2.19.4924,20181212,1
2.19.4924,20181213,1
2.19.4924,20181214,1
2.19.4924,20181217,1
2.19.4924,20181218,1
2.19.4924,20181219,1
2.19.4924,20181220,1
2.19.4924,20181221,1
2.19.4924,20181224,1
2.19.4924,20181227,1
2.19.4924,20181228,1
2.19.4924,20181231,1
2.165.3587,20181006,1
2.165.3587,20181013,1
2.165.3587,20181020,1
2.165.3587,20181027,1
2.165.3587,20181103,1
2.165.3587,20181110,1
2.165.3587,20181117,1
2.165.3587,20181124,1
2.165.3587,20181201,1
2.165.3587,20181215,1
2.165.3587,20181222,1
2.165.3587,20181229,1
2.165.3917,20181007,1
2.165.3917,20181012,1
2.165.3917,20181014,1
2.165.3917,20181021,1
2.165.3917,20181028,1
2.165.3917,20181101,1
2.165.3917,20181104,1
2.165.3917,20181111,1
2.165.3917,20181118,1
2.165.3917,20181125,1
2.165.3917,20181202,1
2.165.3917,20181206,1
2.165.3917,20181208,1
2.165.3917,20181209,1
2.165.3917,20181216,1
2.165.3917,20181223,1
2.165.3917,20181225,1
2.165.3917,20181226,1
2.165.3917,20181230,1
2.165.4920,20181002,1
2.165.4920,20181003,1
2.165.4920,20181004,1
2.165.4920,20181005,1
2.165.4920,20181008,1
2.165.4920,20181009,1
2.165.4920,20181010,1
2.165.4920,20181011,1
2.165.4920,20181015,1
2.165.4920,20181016,1
2.165.4920,20181017,1
2.165.4920,20181018,1
2.165.4920,20181019,1
2.165.4920,20181022,1
2.165.4920,20181023,1
2.165.4920,20181024,1
2.165.4920,20181025,1
2.165.4920,20181026,1
2.165.4920,20181029,1
2.165.4920,20181030,1
2.165.4920,20181031,1
2.165.4920,20181102,1
2.165.4920,20181105,1
2.165.4920,20181106,1
2.165.4920,20181107,1
2.165.4920,20181108,1
2.165.4920,20181109,1
2.165.4920,20181112,1
2.165.4920,20181113,1
2.165.4920,20181114,1
2.165.4920,20181115,1
2.165.4920,20181116,1
2.165.4920,20181119,1
2.165.4920,20181120,1
2.165.4920,20181121,1
2.165.4920,20181122,1
2.165.4920,20181123,1
2.165.4920,20181126,1
2.165.4920,20181127,1
2.165.4920,20181128,1
2.165.4920,20181129,1
2.165.4920,20181130,1
2.165.4920,20181203,1
2.165.4920,20181204,1
2.165.4920,20181205,1
2.165.4920,20181207,1
2.165.4920,20181210,1
2.165.4920,20181211,1
2.165.4920,20181212,1
2.165.4920,20181213,1
2.165.4920,20181214,1
2.165.4920,20181217,1
2.165.4920,20181218,1
2.165.4920,20181219,1
2.165.4920,20181220,1
2.165.4920,20181221,1
2.165.4920,20181224,1
2.165.4920,20181227,1
2.165.4920,20181228,1
2.165.4920,20181231,1
2.623.4946,20181002,1
2.623.4946,20181003,1
2.623.4946,20181004,1
2.623.4946,20181005,1
2.623.4946,20181008,1
2.623.4946,20181009,1
2.623.4946,20181010,1
2.623.4946,20181011,1
2.623.4946,20181015,1
2.623.4946,20181016,1
2.623.4946,20181017,1
2.623.4946,20181018,1
2.623.4946,20181019,1
2.623.4946,20181022,1
2.623.4946,20181023,1
2.623.4946,20181024,1
2.623.4946,20181025,1
2.623.4946,20181026,1
2.623.4946,20181029,1
2.623.4946,20181030,1
2.623.4946,20181031,1
2.623.4946,20181102,1
2.623.4946,20181105,1
2.623.4946,20181106,1
2.623.4946,20181107,1
2.623.4946,20181108,1
2.623.4946,20181109,1
2.623.4946,20181112,1
2.623.4946,20181113,1
2.623.4946,20181114,1
2.623.4946,20181115,1
2.623.4946,20181116,1
2.623.4946,20181119,1
2.623.4946,20181120,1
2.623.4946,20181121,1
2.623.4946,20181122,1
2.623.4946,20181123,1
2.623.4946,20181126,1
2.623.4946,20181127,1
2.623.4946,20181128,1
2.623.4946,20181129,1
2.623.4946,20181130,1
2.623.4946,20181203,1
2.623.4946,20181204,1
2.623.4946,20181205,1
2.623.4946,20181207,1
2.623.4946,20181210,1
2.623.4946,20181211,1
2.623.4946,20181212,1
2.623.4946,20181213,1
2.623.4946,20181214,1
2.623.4946,20181217,1
2.623.4946,20181218,1
2.623.4946,20181219,1
2.623.4946,20181220,1
2.623.4946,20181221,1
2.623.4946,20181224,1
2.623.4946,20181227,1
2.623.4946,20181228,1
2.623.4946,20181231,1
2.623.4954,20181006,1
2.623.4954,20181013,1
2.623.4954,20181020,1
2.623.4954,20181027,1
2.623.4954,20181103,1
2.623.4954,20181110,1
2.623.4954,20181117,1
2.623.4954,20181124,1
2.623.4954,20181201,1
2.623.4954,20181215,1
2.623.4954,20181222,1
2.623.4954,20181229,1
2.623.4955,20181007,1
2.623.4955,20181012,1
2.623.4955,20181014,1
2.623.4955,20181021,1
2.623.4955,20181028,1
2.623.4955,20181101,1
2.623.4955,20181104,1
2.623.4955,20181111,1
2.623.4955,20181118,1
2.623.4955,20181125,1
2.623.4955,20181202,1
2.623.4955,20181206,1
2.623.4955,20181208,1
2.623.4955,20181209,1
2.623.4955,20181216,1
2.623.4955,20181223,1
2.623.4955,20181225,1
2.623.4955,20181226,1
2.623.4955,20181230,1
2.143.3611,20181006,1
2.143.3611,20181013,1
2.143.3611,20181020,1
2.143.3611,20181027,1
2.143.3611,20181103,1
2.143.3611,20181110,1
2.143.3611,20181117,1
2.143.3611,20181124,1
2.143.3611,20181201,1
2.143.3611,20181215,1
2.143.3611,20181222,1
2.143.3611,20181229,1
2.143.3612,20181007,1
2.143.3612,20181012,1
2.143.3612,20181014,1
2.143.3612,20181021,1
2.143.3612,20181028,1
2.143.3612,20181101,1
2.143.3612,20181104,1
2.143.3612,20181111,1
2.143.3612,20181118,1
2.143.3612,20181125,1
2.143.3612,20181202,1
2.143.3612,20181206,1
2.143.3612,20181208,1
2.143.3612,20181209,1
2.143.3612,20181216,1
2.143.3612,20181223,1
2.143.3612,20181225,1
2.143.3612,20181226,1
2.143.3612,20181230,1
2.143.4981,20181002,1
2.143.4981,20181003,1
2.143.4981,20181004,1
2.143.4981,20181005,1
2.143.4981,20181008,1
2.143.4981,20181009,1
2.143.4981,20181010,1
2.143.4981,20181011,1
2.143.4981,20181015,1
2.143.4981,20181016,1
2.143.4981,20181017,1
2.143.4981,20181018,1
2.143.4981,20181019,1
2.143.4981,20181022,1
2.143.4981,20181023,1
2.143.4981,20181024,1
2.143.4981,20181025,1
2.143.4981,20181026,1
2.143.4981,20181029,1
2.143.4981,20181030,1
2.143.4981,20181031,1
2.143.4981,20181102,1
2.143.4981,20181105,1
2.143.4981,20181106,1
2.143.4981,20181107,1
2.143.4981,20181108,1
2.143.4981,20181109,1
2.143.4981,20181112,1
2.143.4981,20181113,1
2.143.4981,20181114,1
2.143.4981,20181115,1
2.143.4981,20181116,1
2.143.4981,20181119,1
2.143.4981,20181120,1
2.143.4981,20181121,1
2.143.4981,20181122,1
2.143.4981,20181123,1
2.143.4981,20181126,1
2.143.4981,20181127,1
2.143.4981,20181128,1
2.143.4981,20181129,1
2.143.4981,20181130,1
2.143.4981,20181203,1
2.143.4981,20181204,1
2.143.4981,20181205,1
2.143.4981,20181207,1
2.143.4981,20181210,1
2.143.4981,20181211,1
2.143.4981,20181212,1
2.143.4981,20181213,1
2.143.4981,20181214,1
2.143.4981,20181217,1
2.143.4981,20181218,1
2.143.4981,20181219,1
2.143.4981,20181220,1
2.143.4981,20181221,1
2.143.4981,20181224,1
2.143.4981,20181227,1
2.143.4981,20181228,1
2.143.4981,20181231,1
2.257.4156,20181007,1
2.257.4156,20181012,1
2.257.4156,20181014,1
2.257.4156,20181021,1
2.257.4156,20181028,1
2.257.4156,20181101,1
2.257.4156,20181104,1
2.257.4156,20181111,1
2.257.4156,20181118,1
2.257.4156,20181125,1
2.257.4156,20181202,1
2.257.4156,20181206,1
2.257.4156,20181208,1
2.257.4156,20181209,1
2.257.4156,20181216,1
2.257.4156,20181223,1
2.257.4156,20181225,1
2.257.4156,20181226,1
2.257.4156,20181230,1
2.257.4889,20181006,1
2.257.4889,20181013,1
2.257.4889,20181020,1
2.257.4889,20181027,1
2.257.4889,20181103,1
2.257.4889,20181110,1
2.257.4889,20181117,1
2.257.4889,20181124,1
2.257.4889,20181201,1
2.257.4889,20181215,1
2.257.4889,20181222,1
2.257.4889,20181229,1
2.257.4937,20181002,1
2.257.4937,20181003,1
2.257.4937,20181004,1
2.257.4937,20181005,1
2.257.4937,20181008,1
2.257.4937,20181009,1
2.257.4937,20181010,1
2.257.4937,20181011,1
2.257.4937,20181015,1
2.257.4937,20181016,1
2.257.4937,20181017,1
2.257.4937,20181018,1
2.257.4937,20181019,1
2.257.4937,20181022,1
2.257.4937,20181023,1
2.257.4937,20181024,1
2.257.4937,20181025,1
2.257.4937,20181026,1
2.257.4937,20181029,1
2.257.4937,20181030,1
2.257.4937,20181031,1
2.257.4937,20181102,1
2.257.4937,20181105,1
2.257.4937,20181106,1
2.257.4937,20181107,1
2.257.4937,20181108,1
2.257.4937,20181109,1
2.257.4937,20181112,1
2.257.4937,20181113,1
2.257.4937,20181114,1
2.257.4937,20181115,1
2.257.4937,20181116,1
2.257.4937,20181119,1
2.257.4937,20181120,1
2.257.4937,20181121,1
2.257.4937,20181122,1
2.257.4937,20181123,1
2.257.4937,20181126,1
2.257.4937,20181127,1
2.257.4937,20181128,1
2.257.4937,20181129,1
2.257.4937,20181130,1
2.257.4937,20181203,1
2.257.4937,20181204,1
2.257.4937,20181205,1
2.257.4937,20181207,1
2.257.4937,20181210,1
2.257.4937,20181211,1
2.257.4937,20181212,1
2.257.4937,20181213,1
2.257.4937,20181214,1
2.257.4937,20181217,1
2.257.4937,20181218,1
2.257.4937,20181219,1
2.257.4937,20181220,1
2.257.4937,20181221,1
2.257.4937,20181224,1
2.257.4937,20181227,1
2.257.4937,20181228,1
2.257.4937,20181231,1
2.64.3589,20181006,1
2.64.3589,20181013,1
2.64.3589,20181020,1
2.64.3589,20181027,1
2.64.3589,20181103,1
2.64.3589,20181110,1
2.64.3589,20181117,1
2.64.3589,20181124,1
2.64.3589,20181201,1
2.64.3589,20181215,1
2.64.3589,20181222,1
2.64.3589,20181229,1
2.64.3918,20181007,1
2.64.3918,20181012,1
2.64.3918,20181014,1
2.64.3918,20181021,1
2.64.3918,20181028,1
2.64.3918,20181101,1
2.64.3918,20181104,1
2.64.3918,20181111,1
2.64.3918,20181118,1
2.64.3918,20181125,1
2.64.3918,20181202,1
2.64.3918,20181206,1
2.64.3918,20181208,1
2.64.3918,20181209,1
2.64.3918,20181216,1
2.64.3918,20181223,1
2.64.3918,20181225,1
2.64.3918,20181226,1
2.64.3918,20181230,1
2.64.4936,20181002,1
2.64.4936,20181003,1
2.64.4936,20181004,1
2.64.4936,20181005,1
2.64.4936,20181008,1
2.64.4936,20181009,1
2.64.4936,20181010,1
2.64.4936,20181011,1
2.64.4936,20181015,1
2.64.4936,20181016,1
2.64.4936,20181017,1
2.64.4936,20181018,1
2.64.4936,20181019,1
2.64.4936,20181022,1
2.64.4936,20181023,1
2.64.4936,20181024,1
2.64.4936,20181025,1
2.64.4936,20181026,1
2.64.4936,20181029,1
2.64.4936,20181030,1
2.64.4936,20181031,1
2.64.4936,20181102,1
2.64.4936,20181105,1
2.64.4936,20181106,1
2.64.4936,20181107,1
2.64.4936,20181108,1
2.64.4936,20181109,1
2.64.4936,20181112,1
2.64.4936,20181113,1
2.64.4936,20181114,1
2.64.4936,20181115,1
2.64.4936,20181116,1
2.64.4936,20181119,1
2.64.4936,20181120,1
2.64.4936,20181121,1
2.64.4936,20181122,1
2.64.4936,20181123,1
2.64.4936,20181126,1
2.64.4936,20181127,1
2.64.4936,20181128,1
2.64.4936,20181129,1
2.64.4936,20181130,1
2.64.4936,20181203,1
2.64.4936,20181204,1
2.64.4936,20181205,1
2.64.4936,20181207,1
2.64.4936,20181210,1
2.64.4936,20181211,1
2.64.4936,20181212,1
2.64.4936,20181213,1
2.64.4936,20181214,1
2.64.4936,20181217,1
2.64.4936,20181218,1
2.64.4936,20181219,1
2.64.4936,20181220,1
2.64.4936,20181221,1
2.64.4936,20181224,1
2.64.4936,20181227,1
2.64.4936,20181228,1
2.64.4936,20181231,1
2.56.3582,20181006,1
2.56.3582,20181013,1
2.56.3582,20181020,1
2.56.3582,20181027,1
2.56.3582,20181103,1
2.56.3582,20181110,1
2.56.3582,20181117,1
2.56.3582,20181124,1
2.56.3582,20181201,1
2.56.3582,20181215,1
2.56.3582,20181222,1
2.56.3582,20181229,1
2.56.3583,20181007,1
2.56.3583,20181012,1
2.56.3583,20181014,1
2.56.3583,20181021,1
2.56.3583,20181028,1
2.56.3583,20181101,1
2.56.3583,20181104,1
2.56.3583,20181111,1
2.56.3583,20181118,1
2.56.3583,20181125,1
2.56.3583,20181202,1
2.56.3583,20181206,1
2.56.3583,20181208,1
2.56.3583,20181209,1
2.56.3583,20181216,1
2.56.3583,20181223,1
2.56.3583,20181225,1
2.56.3583,20181226,1
2.56.3583,20181230,1
2.56.4914,20181002,1
2.56.4914,20181003,1
2.56.4914,20181004,1
2.56.4914,20181005,1
2.56.4914,20181008,1
2.56.4914,20181009,1
2.56.4914,20181010,1
2.56.4914,20181011,1
2.56.4914,20181015,1
2.56.4914,20181016,1
2.56.4914,20181017,1
2.56.4914,20181018,1
2.56.4914,20181019,1
2.56.4914,20181022,1
2.56.4914,20181023,1
2.56.4914,20181024,1
2.56.4914,20181025,1
2.56.4914,20181026,1
2.56.4914,20181029,1
2.56.4914,20181030,1
2.56.4914,20181031,1
2.56.4914,20181102,1
2.56.4914,20181105,1
2.56.4914,20181106,1
2.56.4914,20181107,1
2.56.4914,20181108,1
2.56.4914,20181109,1
2.56.4914,20181112,1
2.56.4914,20181113,1
2.56.4914,20181114,1
2.56.4914,20181115,1
2.56.4914,20181116,1
2.56.4914,20181119,1
2.56.4914,20181120,1
2.56.4914,20181121,1
2.56.4914,20181122,1
2.56.4914,20181123,1
2.56.4914,20181126,1
2.56.4914,20181127,1
2.56.4914,20181128,1
2.56.4914,20181129,1
2.56.4914,20181130,1
2.56.4914,20181203,1
2.56.4914,20181204,1
2.56.4914,20181205,1
2.56.4914,20181207,1
2.56.4914,20181210,1
2.56.4914,20181211,1
2.56.4914,20181212,1
2.56.4914,20181213,1
2.56.4914,20181214,1
2.56.4914,20181217,1
2.56.4914,20181218,1
2.56.4914,20181219,1
2.56.4914,20181220,1
2.56.4914,20181221,1
2.56.4914,20181224,1
2.56.4914,20181227,1
2.56.4914,20181228,1
2.56.4914,20181231,1
2.566.4966,20181002,1
2.566.4966,20181003,1
2.566.4966,20181004,1
2.566.4966,20181005,1
2.566.4966,20181008,1
2.566.4966,20181009,1
2.566.4966,20181010,1
2.566.4966,20181011,1
2.566.4966,20181015,1
2.566.4966,20181016,1
2.566.4966,20181017,1
2.566.4966,20181018,1
2.566.4966,20181019,1
2.566.4966,20181022,1
2.566.4966,20181023,1
2.566.4966,20181024,1
2.566.4966,20181025,1
2.566.4966,20181026,1
2.566.4966,20181029,1
2.566.4966,20181030,1
2.566.4966,20181031,1
2.566.4966,20181102,1
2.566.4966,20181105,1
2.566.4966,20181106,1
2.566.4966,20181107,1
2.566.4966,20181108,1
2.566.4966,20181109,1
2.566.4966,20181112,1
2.566.4966,20181113,1
2.566.4966,20181114,1
2.566.4966,20181115,1
2.566.4966,20181116,1
2.566.4966,20181119,1
2.566.4966,20181120,1
2.566.4966,20181121,1
2.566.4966,20181122,1
2.566.4966,20181123,1
2.566.4966,20181126,1
2.566.4966,20181127,1
2.566.4966,20181128,1
2.566.4966,20181129,1
2.566.4966,20181130,1
2.566.4966,20181203,1
2.566.4966,20181204,1
2.566.4966,20181205,1
2.566.4966,20181207,1
2.566.4966,20181210,1
2.566.4966,20181211,1
2.566.4966,20181212,1
2.566.4966,20181213,1
2.566.4966,20181214,1
2.566.4966,20181217,1
2.566.4966,20181218,1
2.566.4966,20181219,1
2.566.4966,20181220,1
2.566.4966,20181221,1
2.566.4966,20181224,1
2.566.4966,20181227,1
2.566.4966,20181228,1
2.566.4966,20181231,1
2.566.4967,20181006,1
2.566.4967,20181013,1
2.566.4967,20181020,1
2.566.4967,20181027,1
2.566.4967,20181103,1
2.566.4967,20181110,1
2.566.4967,20181117,1
2.566.4967,20181124,1
2.566.4967,20181201,1
2.566.4967,20181215,1
2.566.4967,20181222,1
2.566.4967,20181229,1
2.566.4968,20181007,1
2.566.4968,20181012,1
2.566.4968,20181014,1
2.566.4968,20181021,1
2.566.4968,20181028,1
2.566.4968,20181101,1
2.566.4968,20181104,1
2.566.4968,20181111,1
2.566.4968,20181118,1
2.566.4968,20181125,1
2.566.4968,20181202,1
2.566.4968,20181206,1
2.566.4968,20181208,1
2.566.4968,20181209,1
2.566.4968,20181216,1
2.566.4968,20181223,1
2.566.4968,20181225,1
2.566.4968,20181226,1
2.566.4968,20181230,1
2.87.4921,20181002,1
2.87.4921,20181003,1
2.87.4921,20181004,1
2.87.4921,20181005,1
